query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_3670_v5,2,1,86574.0,248.0,100000,3478,192.7906570501695
query_3670_v5,2,2,86834.0,230.0,100000,2679,165.2142431442489
query_3670_v5,2,3,87317.0,211.0,100000,2571,157.51600241225017
query_3670_v5,2,4,87161.0,210.0,100000,2462,132.56345927353289
query_3670_v5,2,5,87822.0,195.0,100008,2427,137.0197480060987
query_11284_v6,2,1,22765.0,234.0,100001,2841,150.56178720327225
query_11284_v6,2,2,22887.0,212.0,100001,1830,126.47035367554638
query_11284_v6,2,3,22883.0,225.0,100001,1837,131.06916149060896
query_11284_v6,2,4,23052.0,175.0,100003,1674,87.23437660912268
query_11284_v6,2,5,22893.0,210.0,100019,1649,114.6300858027284
query_3713_v2,2,1,86604.0,248.0,100000,3521,192.72387353310904
query_3713_v2,2,2,86876.0,230.0,100000,2548,163.1857392817223
query_3713_v2,2,3,87331.0,212.0,100000,2522,155.74502664350686
query_3713_v2,2,4,87188.0,211.0,100000,2336,133.4889544875727
query_3713_v2,2,5,87875.0,195.0,100008,2300,137.42023544866586
c6_role1_o,2,1,26587.0,21305.0,100000,12535,46695.155443532545
c6_role1_o,2,2,26515.0,21408.0,100002,9582,46035.919243910095
c6_role1_o,2,3,26541.0,21415.0,100003,9632,47511.566414069224
c6_role1_o,2,4,26613.0,21347.0,100001,10349,46650.11502814104
c6_role1_o,2,5,26650.0,21331.0,100001,9756,46510.66510586568
query_10962_v0,2,1,15822.0,8426.0,100008,9491,28276.26020730628
query_10962_v0,2,2,15721.0,8435.0,100008,7599,28531.97907257808
query_10962_v0,2,3,15732.0,8438.0,100000,6709,28446.562801932367
query_10962_v0,2,4,15821.0,8401.0,100008,7277,28326.16345363757
query_10962_v0,2,5,15705.0,8423.0,100000,8043,28598.113339700732
query_5437_v6,2,1,21712.0,3232.0,100000,6560,2.7865188243734385
query_5437_v6,2,2,21566.0,3260.0,100000,4884,2.8087234283822298
query_5437_v6,2,3,21502.0,3296.0,100008,4879,2.849141726022242
query_5437_v6,2,4,21572.0,3254.0,100003,4683,2.792326191638047
query_5437_v6,2,5,21611.0,3250.0,100001,5363,2.789704778700182
SPO_p,2,1,99913.0,87.0,100000,2190,87.00478182642135
SPO_p,2,2,99916.0,84.0,100000,1350,84.0057481625447
SPO_p,2,3,99916.0,84.0,100000,1418,84.0099578247243
SPO_p,2,4,99917.0,83.0,100000,1212,83.00885828809449
SPO_p,2,5,99913.0,87.0,100000,1248,87.00125119380506
query_3822_v6,2,1,14189.0,4136.0,100004,7420,2.962759456975445
query_3822_v6,2,2,14276.0,4130.0,100007,6408,2.9715800994095565
query_3822_v6,2,3,14282.0,4120.0,100006,5458,2.9723285878703782
query_3822_v6,2,4,14386.0,4107.0,100000,5161,2.927611975051387
query_3822_v6,2,5,14355.0,4125.0,100011,5495,2.9211525616954175
query_5968_v2,2,1,85524.0,8.0,100000,2150,1.258468145097344
query_5968_v2,2,2,85320.0,9.0,100000,1482,1.7133879601786364
query_5968_v2,2,3,85341.0,8.0,100001,1477,1.669736612900508
query_5968_v2,2,4,85252.0,10.0,100000,1572,1.5461162873885852
query_5968_v2,2,5,85316.0,16.0,100000,1479,2.970343268960165
query_3713_v5,2,1,86574.0,248.0,100000,3970,192.7906570501695
query_3713_v5,2,2,86834.0,230.0,100000,2593,165.2142431442489
query_3713_v5,2,3,87317.0,211.0,100000,2608,157.51600241225017
query_3713_v5,2,4,87161.0,210.0,100000,2320,132.56345927353289
query_3713_v5,2,5,87822.0,195.0,100008,2368,137.0197480060987
query_6934_v7,2,1,91055.0,118.0,100000,2660,281.7758193692031
query_6934_v7,2,2,91012.0,118.0,100000,1848,262.7358953497357
query_6934_v7,2,3,90847.0,125.0,100000,2101,318.2997386635253
query_6934_v7,2,4,90716.0,128.0,100000,1934,308.9281995120683
query_6934_v7,2,5,91293.0,126.0,100000,1844,289.9556715377062
query_9351_v2,2,1,85524.0,8.0,100000,2149,1.258468145097344
query_9351_v2,2,2,85320.0,9.0,100000,1485,1.7133879601786364
query_9351_v2,2,3,85341.0,8.0,100001,1514,1.669736612900508
query_9351_v2,2,4,85252.0,10.0,100000,1444,1.5461162873885852
query_9351_v2,2,5,85316.0,16.0,100000,1516,2.970343268960165
query_4711_v2,2,1,78510.0,776.0,100000,3881,79.91818072422346
query_4711_v2,2,2,78759.0,774.0,100000,2387,74.42658505578868
query_4711_v2,2,3,78703.0,767.0,100000,2488,74.32242489745275
query_4711_v2,2,4,78234.0,792.0,100000,2509,76.7594282468349
query_4711_v2,2,5,78296.0,784.0,100012,2406,75.93507351270028
query_12128_v0,2,1,15822.0,8426.0,100008,10783,28276.26020730628
query_12128_v0,2,2,15721.0,8435.0,100008,8330,28531.97907257808
query_12128_v0,2,3,15732.0,8438.0,100000,7160,28446.562801932367
query_12128_v0,2,4,15821.0,8401.0,100008,5159,28326.16345363757
query_12128_v0,2,5,15705.0,8423.0,100000,4931,28598.113339700732
query_10810_v0,2,1,15822.0,8426.0,100008,9596,28276.26020730628
query_10810_v0,2,2,15721.0,8435.0,100008,8514,28531.97907257808
query_10810_v0,2,3,15732.0,8438.0,100000,8910,28446.562801932367
query_10810_v0,2,4,15821.0,8401.0,100008,8802,28326.16345363757
query_10810_v0,2,5,15705.0,8423.0,100000,8077,28598.113339700732
c6_role0_o,2,1,26197.0,21635.0,100000,11614,71742.42383142006
c6_role0_o,2,2,26139.0,21599.0,100000,8593,73530.00079483012
c6_role0_o,2,3,26213.0,21610.0,100000,9756,73836.94086540275
c6_role0_o,2,4,26173.0,21585.0,100002,9480,71610.53603521634
c6_role0_o,2,5,26137.0,21655.0,100004,9021,72750.21111344635
query_6926_v2,2,1,18596.0,6404.0,100000,6520,2569.766312772367
query_6926_v2,2,2,18606.0,6394.0,100000,4679,2572.52514589015
query_6926_v2,2,3,18600.0,6400.0,100000,4600,2571.093933005388
query_6926_v2,2,4,18586.0,6414.0,100000,4268,2570.6213302953292
query_6926_v2,2,5,18607.0,6393.0,100000,4304,2570.991909954274
query_2740_v2,2,1,18596.0,6404.0,100000,7128,2569.766312772367
query_2740_v2,2,2,18606.0,6394.0,100000,4942,2572.52514589015
query_2740_v2,2,3,18600.0,6400.0,100000,5722,2571.093933005388
query_2740_v2,2,4,18586.0,6414.0,100000,4882,2570.6213302953292
query_2740_v2,2,5,18607.0,6393.0,100000,5400,2570.991909954274
query_6731_v6,2,1,29819.0,2306.0,100000,6029,1716.4603923061281
query_6731_v6,2,2,29726.0,2299.0,100001,4341,1722.8336957862155
query_6731_v6,2,3,30058.0,2251.0,100001,4066,1695.3560946891732
query_6731_v6,2,4,29912.0,2254.0,100001,3914,1719.8722480059155
query_6731_v6,2,5,29892.0,2270.0,100004,3853,1699.0238260977355
query_8831_v6,2,1,23718.0,165.0,100001,2637,94.86661730712487
query_8831_v6,2,2,23825.0,166.0,100001,1805,97.93762819495159
query_8831_v6,2,3,23915.0,152.0,100001,1681,81.60922641626928
query_8831_v6,2,4,23994.0,142.0,100002,1695,73.02199016663698
query_8831_v6,2,5,23753.0,156.0,100004,1634,90.77615959147829
query_3670_v2,2,1,86604.0,248.0,100000,3549,192.72387353310904
query_3670_v2,2,2,86876.0,230.0,100000,2488,163.1857392817223
query_3670_v2,2,3,87331.0,212.0,100000,2241,155.74502664350686
query_3670_v2,2,4,87188.0,211.0,100000,2207,133.4889544875727
query_3670_v2,2,5,87875.0,195.0,100008,2263,137.42023544866586
SPO_s,2,1,56529.0,43471.0,100000,3672,106456.50697798684
SPO_s,2,2,56557.0,43443.0,100000,2438,106827.7936815706
SPO_s,2,3,56629.0,43371.0,100000,2807,106412.03340637559
SPO_s,2,4,56529.0,43471.0,100000,2498,106664.33834046197
SPO_s,2,5,56457.0,43544.0,100001,2302,106768.82587965771
query_4564_v9,2,1,30353.0,758.0,100012,4262,3993.403173781064
query_4564_v9,2,2,30044.0,808.0,100005,2689,3506.294673096505
query_4564_v9,2,3,30726.0,738.0,100001,2566,3310.4713590548554
query_4564_v9,2,4,30399.0,764.0,100000,2495,3509.329481305588
query_4564_v9,2,5,30563.0,743.0,100001,2676,3958.6113085389584
query_4046_v4,2,1,51433.0,390.0,100001,3528,283.8121449010144
query_4046_v4,2,2,51804.0,359.0,100001,2308,272.00299280985274
query_4046_v4,2,3,51331.0,374.0,100011,2203,281.44293305631516
query_4046_v4,2,4,51365.0,386.0,100001,2220,323.6575473746334
query_4046_v4,2,5,51444.0,387.0,100002,2258,274.6129638799832
query_11405_v7,2,1,88849.0,112.0,100000,2615,169.12057171151164
query_11405_v7,2,2,88851.0,110.0,100000,1996,175.8420882431805
query_11405_v7,2,3,89072.0,102.0,100000,1805,150.46590564273504
query_11405_v7,2,4,89345.0,111.0,100011,1748,159.8969759437878
query_11405_v7,2,5,88804.0,108.0,100000,1789,151.82847102173884
c6_role0_s,2,1,27803.0,22197.0,100000,10104,58665.89216328842
c6_role0_s,2,2,27857.0,22144.0,100002,8995,58603.890688682106
c6_role0_s,2,3,27842.0,22158.0,100000,8685,58726.97292772541
c6_role0_s,2,4,27838.0,22163.0,100002,8382,58437.455992358104
c6_role0_s,2,5,27766.0,22234.0,100000,7958,58569.7763943649
query_3919_v9,2,1,31392.0,523.0,100001,3757,1219.7205711798813
query_3919_v9,2,2,31330.0,531.0,100001,2332,1420.7763570764337
query_3919_v9,2,3,31039.0,566.0,100017,2574,1282.3903597626615
query_3919_v9,2,4,31560.0,510.0,100001,2483,1194.5570510516054
query_3919_v9,2,5,31153.0,557.0,100001,2407,1295.1573354186114
query_10892_v0,2,1,36519.0,1583.0,100002,3843,1581.1529156241527
query_10892_v0,2,2,36510.0,1583.0,100000,2344,1582.3867065474667
query_10892_v0,2,3,36473.0,1583.0,100001,2366,1570.2044852997012
query_10892_v0,2,4,36429.0,1583.0,100000,2289,1577.2561165004254
query_10892_v0,2,5,36409.0,1583.0,100001,2248,1593.8998879395704
query_8341_v2,2,1,17868.0,7132.0,100000,8037,2983.1781556332294
query_8341_v2,2,2,17875.0,7125.0,100000,5643,2982.758620689656
query_8341_v2,2,3,17865.0,7135.0,100000,6589,2982.5518056467504
query_8341_v2,2,4,17856.0,7144.0,100000,5873,2982.4757108383174
query_8341_v2,2,5,17871.0,7129.0,100000,5957,2981.06153118596
query_4042_v6,2,1,23718.0,165.0,100001,2705,94.86661730712487
query_4042_v6,2,2,23825.0,166.0,100001,1827,97.93762819495159
query_4042_v6,2,3,23915.0,152.0,100001,1779,81.60922641626928
query_4042_v6,2,4,23994.0,142.0,100002,1640,73.02199016663698
query_4042_v6,2,5,23753.0,156.0,100004,1560,90.77615959147829
SPO_o,2,1,57189.0,42812.0,100001,3695,108281.27305284535
SPO_o,2,2,57141.0,42859.0,100000,2618,108384.85441680643
SPO_o,2,3,57182.0,42818.0,100000,2547,108610.75778215632
SPO_o,2,4,57173.0,42828.0,100001,3023,108618.22997777458
SPO_o,2,5,57140.0,42860.0,100000,2846,108373.90219752044
query_12087_v0,2,1,15822.0,8426.0,100008,10304,28276.26020730628
query_12087_v0,2,2,15721.0,8435.0,100008,8317,28531.97907257808
query_12087_v0,2,3,15732.0,8438.0,100000,8650,28446.562801932367
query_12087_v0,2,4,15821.0,8401.0,100008,8288,28326.16345363757
query_12087_v0,2,5,15705.0,8423.0,100000,8410,28598.113339700732
query_8183_v2,2,1,78510.0,776.0,100000,3686,79.91818072422346
query_8183_v2,2,2,78759.0,774.0,100000,2579,74.42658505578868
query_8183_v2,2,3,78703.0,767.0,100000,2493,74.32242489745275
query_8183_v2,2,4,78234.0,792.0,100000,2520,76.7594282468349
query_8183_v2,2,5,78296.0,784.0,100012,2405,75.93507351270028
query_4392_v0,2,1,36519.0,1583.0,100002,3753,1581.1529156241527
query_4392_v0,2,2,36510.0,1583.0,100000,2441,1582.3867065474667
query_4392_v0,2,3,36473.0,1583.0,100001,2203,1570.2044852997012
query_4392_v0,2,4,36429.0,1583.0,100000,2133,1577.2561165004254
query_4392_v0,2,5,36409.0,1583.0,100001,2208,1593.8998879395704
query_8683_v0,2,1,35453.0,1829.0,100000,4893,2731.1976983612108
query_8683_v0,2,2,35441.0,1838.0,100001,3815,2757.0136282836265
query_8683_v0,2,3,35586.0,1826.0,100002,3935,2673.301298263362
query_8683_v0,2,4,35459.0,1835.0,100000,3509,2734.7414196677855
query_8683_v0,2,5,35529.0,1803.0,100001,3575,2713.5718990120745
query_7547_v9,2,1,30353.0,758.0,100012,3907,3993.403173781064
query_7547_v9,2,2,30044.0,808.0,100005,2759,3506.294673096505
query_7547_v9,2,3,30726.0,738.0,100001,2658,3310.4713590548554
query_7547_v9,2,4,30399.0,764.0,100000,2506,3509.329481305588
query_7547_v9,2,5,30563.0,743.0,100001,2712,3958.6113085389584
query_2416_v4,2,1,51433.0,390.0,100001,3279,283.8121449010144
query_2416_v4,2,2,51804.0,359.0,100001,2353,272.00299280985274
query_2416_v4,2,3,51331.0,374.0,100011,2130,281.44293305631516
query_2416_v4,2,4,51365.0,386.0,100001,2075,323.6575473746334
query_2416_v4,2,5,51444.0,387.0,100002,2015,274.6129638799832
query_6731_v1,3,1,347072.0,3280.0,1000001,17804,1687.4840465351926
query_6731_v1,3,2,347620.0,3278.0,1000000,16612,1682.4435726774655
query_6731_v1,3,3,348261.0,3280.0,1000000,16492,1678.8404791110343
query_6731_v1,3,4,347835.0,3280.0,1000001,16424,1683.8993011005643
query_6731_v1,3,5,347182.0,3279.0,1000005,16745,1690.66808455741
query_3841_v9,3,1,311234.0,5975.0,1000001,23890,2928.4490909196898
query_3841_v9,3,2,310605.0,6053.0,1000000,23794,2860.046839909168
query_3841_v9,3,3,310106.0,6155.0,1000000,24769,2918.2930226257363
query_3841_v9,3,4,310456.0,6142.0,1000001,24164,2911.9107036205874
query_3841_v9,3,5,310072.0,6042.0,1000008,23068,2792.47693221715
query_11285_v0,3,1,392016.0,2731.0,1000000,18367,2740.8147728664135
query_11285_v0,3,2,392053.0,2732.0,1000000,16979,2740.1175249264766
query_11285_v0,3,3,392456.0,2730.0,1000001,17295,2716.2924455225557
query_11285_v0,3,4,392043.0,2732.0,1000000,17268,2756.3772851447416
query_11285_v0,3,5,392030.0,2732.0,1000001,17109,2729.8851516465575
c6_role1_s,3,1,468827.0,31173.0,1000000,28388,31174.660076194574
c6_role1_s,3,2,468827.0,31173.0,1000000,25829,31189.267944652987
c6_role1_s,3,3,468827.0,31173.0,1000000,25626,31169.255736228784
c6_role1_s,3,4,468827.0,31173.0,1000000,25220,31169.96041827958
c6_role1_s,3,5,468827.0,31173.0,1000000,28844,31162.95397414858
query_1710_v6,3,1,241085.0,638.0,1000000,13748,87.12676258718126
query_1710_v6,3,2,241273.0,628.0,1000003,12563,88.0985676107243
query_1710_v6,3,3,241234.0,633.0,1000001,12488,84.780666208313
query_1710_v6,3,4,241233.0,616.0,1000003,13218,84.9677549247619
query_1710_v6,3,5,241189.0,632.0,1000002,12555,87.2584167600041
query_3965_v2,3,1,242042.0,7958.0,1000000,17250,2983.242527733943
query_3965_v2,3,2,242042.0,7958.0,1000000,15008,2983.242527733943
query_3965_v2,3,3,242042.0,7958.0,1000000,15556,2983.242527733943
query_3965_v2,3,4,242042.0,7958.0,1000000,15951,2983.242527733943
query_3965_v2,3,5,242042.0,7958.0,1000000,16609,2983.242527733943
query_3872_v0,3,1,380998.0,1583.0,1000001,13460,1583.7298013633642
query_3872_v0,3,2,381185.0,1583.0,1000002,12193,1577.9615239555965
query_3872_v0,3,3,381038.0,1583.0,1000001,11944,1583.2034319933873
query_3872_v0,3,4,381078.0,1583.0,1000002,11906,1579.6822909189266
query_3872_v0,3,5,380951.0,1583.0,1000002,11584,1588.3527792251018
c6_role2_o,3,1,377325.0,114814.0,1000001,62773,50736.15202903772
c6_role2_o,3,2,377172.0,114947.0,1000000,63598,50233.29697257911
c6_role2_o,3,3,377131.0,114917.0,1000000,62609,50677.72730566993
c6_role2_o,3,4,377423.0,114675.0,1000000,60192,50799.68575625573
c6_role2_o,3,5,377184.0,114862.0,1000000,55969,50587.04197970718
query_9996_v2,3,1,852605.0,116.0,1000000,14196,1.9663832417857559
query_9996_v2,3,2,853155.0,99.0,1000000,13466,1.4416871999788425
query_9996_v2,3,3,851895.0,115.0,1000000,13570,1.8007187394915587
query_9996_v2,3,4,852634.0,102.0,1000001,13091,1.7590176946947886
query_9996_v2,3,5,853231.0,111.0,1000000,13169,1.7677798522862704
query_4957_v0,3,1,380998.0,1583.0,1000001,13611,1583.7298013633642
query_4957_v0,3,2,381185.0,1583.0,1000002,12189,1577.9615239555965
query_4957_v0,3,3,381038.0,1583.0,1000001,11590,1583.2034319933873
query_4957_v0,3,4,381078.0,1583.0,1000002,11640,1579.6822909189266
query_4957_v0,3,5,380951.0,1583.0,1000002,11240,1588.3527792251018
query_8423_v2,3,1,852605.0,116.0,1000000,14091,1.9663832417857559
query_8423_v2,3,2,853155.0,99.0,1000000,13005,1.4416871999788425
query_8423_v2,3,3,851895.0,115.0,1000000,13052,1.8007187394915587
query_8423_v2,3,4,852634.0,102.0,1000001,12943,1.7590176946947886
query_8423_v2,3,5,853231.0,111.0,1000000,12793,1.7677798522862704
query_4207_v7,3,1,897874.0,307.0,1000000,14942,304.6463901644238
query_4207_v7,3,2,896721.0,307.0,1000002,14176,311.523733015808
query_4207_v7,3,3,897258.0,308.0,1000001,14020,311.50703859011
query_4207_v7,3,4,897212.0,308.0,1000005,13673,318.20481362102544
query_4207_v7,3,5,898275.0,308.0,1000000,13567,308.84733857708966
query_7351_v0,3,1,233952.0,28228.0,1000000,39549,28354.750624059638
query_7351_v0,3,2,233434.0,28229.0,1000003,37336,28470.42351585459
query_7351_v0,3,3,234283.0,28227.0,1000000,35523,28345.27156473154
query_7351_v0,3,4,234023.0,28218.0,1000001,35430,28362.986415865107
query_7351_v0,3,5,234074.0,28228.0,1000002,37078,28375.171757649292
query_12015_v4,3,1,519799.0,2616.0,1000002,19549,262.85449632891465
query_12015_v4,3,2,520387.0,2568.0,1000000,20563,281.2766417319061
query_12015_v4,3,3,519552.0,2640.0,1000000,20492,304.06034651376916
query_12015_v4,3,4,519988.0,2601.0,1000000,19593,281.08487839930103
query_12015_v4,3,5,520429.0,2612.0,1000002,19360,296.6984941998797
query_6102_v6,3,1,233113.0,707.0,1000000,14830,128.44150011849342
query_6102_v6,3,2,233015.0,709.0,1000001,13508,125.15709216682667
query_6102_v6,3,3,233325.0,702.0,1000000,12235,122.33843992142023
query_6102_v6,3,4,233583.0,697.0,1000001,12008,116.75639551064062
query_6102_v6,3,5,233292.0,699.0,1000002,13301,115.64400654060255
query_11914_v2,3,1,243140.0,6860.0,1000000,17699,2570.6497692076587
query_11914_v2,3,2,243140.0,6860.0,1000000,15450,2570.6497692076587
query_11914_v2,3,3,243140.0,6860.0,1000000,14590,2570.6497692076587
query_11914_v2,3,4,243140.0,6860.0,1000000,15565,2570.6497692076587
query_11914_v2,3,5,243140.0,6860.0,1000000,15069,2570.6497692076587
query_2023_v9,3,1,319913.0,3761.0,1000000,20077,961.2937397438686
query_2023_v9,3,2,319630.0,3663.0,1000001,17971,1020.548382336734
query_2023_v9,3,3,319527.0,3697.0,1000002,19003,937.9843213032041
query_2023_v9,3,4,319910.0,3677.0,1000000,18706,929.111523862755
query_2023_v9,3,5,320111.0,3802.0,1000001,18558,945.603491558778
query_7029_v0,3,1,380998.0,1583.0,1000001,13807,1583.7298013633642
query_7029_v0,3,2,381185.0,1583.0,1000002,12212,1577.9615239555965
query_7029_v0,3,3,381038.0,1583.0,1000001,11935,1583.2034319933873
query_7029_v0,3,4,381078.0,1583.0,1000002,11637,1579.6822909189266
query_7029_v0,3,5,380951.0,1583.0,1000002,12124,1588.3527792251018
query_517_v2,3,1,852605.0,116.0,1000000,14347,1.9663832417857559
query_517_v2,3,2,853155.0,99.0,1000000,13307,1.4416871999788425
query_517_v2,3,3,851895.0,115.0,1000000,13460,1.8007187394915587
query_517_v2,3,4,852634.0,102.0,1000001,12933,1.7590176946947886
query_517_v2,3,5,853231.0,111.0,1000000,13607,1.7677798522862704
query_6731_v0,3,1,346242.0,4262.0,1000001,19715,4296.710312440432
query_6731_v0,3,2,346738.0,4262.0,1000000,18816,4252.8754390923405
query_6731_v0,3,3,347347.0,4262.0,1000000,17740,4244.493420124544
query_6731_v0,3,4,346913.0,4264.0,1000001,18075,4273.551605157489
query_6731_v0,3,5,346274.0,4264.0,1000005,17977,4300.436902568486
query_3670_v3,3,1,879833.0,1888.0,1000000,22576,47.87642796081754
query_3670_v3,3,2,878426.0,1932.0,1000000,21434,49.1908496631748
query_3670_v3,3,3,878474.0,1901.0,1000000,21188,45.12516269806172
query_3670_v3,3,4,880472.0,1848.0,1000000,21565,48.255863346447335
query_3670_v3,3,5,879357.0,1901.0,1000000,20920,50.19666705495756
query_3670_v5,3,1,874602.0,1955.0,1000000,22820,165.4295392752471
query_3670_v5,3,2,872965.0,2021.0,1000000,22588,163.6127020503291
query_3670_v5,3,3,872978.0,1989.0,1000000,22346,153.91892066279974
query_3670_v5,3,4,875030.0,1935.0,1000000,23186,165.9839676784572
query_3670_v5,3,5,874280.0,1965.0,1000000,23195,163.60662234925024
query_11284_v6,3,1,233113.0,707.0,1000000,14230,128.44150011849342
query_11284_v6,3,2,233015.0,709.0,1000001,12925,125.15709216682667
query_11284_v6,3,3,233325.0,702.0,1000000,13124,122.33843992142023
query_11284_v6,3,4,233583.0,697.0,1000001,12908,116.75639551064062
query_11284_v6,3,5,233292.0,699.0,1000002,12635,115.64400654060255
query_3713_v2,3,1,874935.0,1957.0,1000000,21772,165.29795741646058
query_3713_v2,3,2,873258.0,2022.0,1000000,20846,162.74383352110118
query_3713_v2,3,3,873274.0,1990.0,1000000,22088,154.4068430548195
query_3713_v2,3,4,875329.0,1935.0,1000000,20728,164.57083918997245
query_3713_v2,3,5,874567.0,1965.0,1000000,20576,164.50361663302024
c6_role1_o,3,1,371538.0,118258.0,1000000,63728,66173.67966134024
c6_role1_o,3,2,371719.0,118030.0,1000003,61321,66569.86916818605
c6_role1_o,3,3,371602.0,118195.0,1000000,57050,65952.36258463288
c6_role1_o,3,4,371892.0,118038.0,1000000,59723,65925.08997875408
c6_role1_o,3,5,371685.0,118153.0,1000001,61085,65890.71338417982
query_10962_v0,3,1,233952.0,28228.0,1000000,38797,28354.750624059638
query_10962_v0,3,2,233434.0,28229.0,1000003,37833,28470.42351585459
query_10962_v0,3,3,234283.0,28227.0,1000000,37221,28345.27156473154
query_10962_v0,3,4,234023.0,28218.0,1000001,36570,28362.986415865107
query_10962_v0,3,5,234074.0,28228.0,1000002,37314,28375.171757649292
query_5437_v6,3,1,274079.0,11266.0,1000000,24203,2.169187797165342
query_5437_v6,3,2,274261.0,11232.0,1000000,22197,2.1566138908643726
query_5437_v6,3,3,274769.0,11255.0,1000002,22649,2.1555508250947963
query_5437_v6,3,4,273936.0,11294.0,1000002,19942,2.176942049809556
query_5437_v6,3,5,274223.0,11273.0,1000001,20178,2.180557156164173
SPO_p,3,1,999910.0,90.0,1000000,12225,90.0
SPO_p,3,2,999910.0,90.0,1000000,12112,90.0
SPO_p,3,3,999911.0,89.0,1000000,11478,89.00013043978083
SPO_p,3,4,999910.0,90.0,1000000,11729,90.0
SPO_p,3,5,999910.0,90.0,1000000,12713,90.0
query_3822_v6,3,1,205444.0,10500.0,1000001,24040,2.225527653867945
query_3822_v6,3,2,205954.0,10499.0,1000004,22719,2.2345987749171443
query_3822_v6,3,3,205737.0,10503.0,1000003,22419,2.2310350325801585
query_3822_v6,3,4,205558.0,10495.0,1000003,24113,2.244064899461587
query_3822_v6,3,5,205498.0,10498.0,1000002,22698,2.2335681576624626
query_5968_v2,3,1,852605.0,116.0,1000000,14507,1.9663832417857559
query_5968_v2,3,2,853155.0,99.0,1000000,12951,1.4416871999788425
query_5968_v2,3,3,851895.0,115.0,1000000,13273,1.8007187394915587
query_5968_v2,3,4,852634.0,102.0,1000001,12934,1.7590176946947886
query_5968_v2,3,5,853231.0,111.0,1000000,13432,1.7677798522862704
query_3713_v5,3,1,874602.0,1955.0,1000000,23809,165.4295392752471
query_3713_v5,3,2,872965.0,2021.0,1000000,23311,163.6127020503291
query_3713_v5,3,3,872978.0,1989.0,1000000,21970,153.91892066279974
query_3713_v5,3,4,875030.0,1935.0,1000000,22592,165.9839676784572
query_3713_v5,3,5,874280.0,1965.0,1000000,20989,163.60662234925024
query_6934_v7,3,1,915652.0,300.0,1000000,16206,293.6702251375927
query_6934_v7,3,2,915072.0,302.0,1000000,15841,288.7891004435251
query_6934_v7,3,3,915632.0,301.0,1000000,14926,301.8779630016133
query_6934_v7,3,4,915028.0,300.0,1000000,14689,317.7809176996373
query_6934_v7,3,5,915793.0,301.0,1000000,15023,296.22679621137604
query_9351_v2,3,1,852605.0,116.0,1000000,13768,1.9663832417857559
query_9351_v2,3,2,853155.0,99.0,1000000,12955,1.4416871999788425
query_9351_v2,3,3,851895.0,115.0,1000000,13204,1.8007187394915587
query_9351_v2,3,4,852634.0,102.0,1000001,12912,1.7590176946947886
query_9351_v2,3,5,853231.0,111.0,1000000,13218,1.7677798522862704
query_4711_v2,3,1,798019.0,6034.0,1000000,23952,78.48635374221921
query_4711_v2,3,2,797480.0,6100.0,1000000,22458,78.18732342813588
query_4711_v2,3,3,796994.0,6085.0,1000003,21321,79.0342640943337
query_4711_v2,3,4,798465.0,6064.0,1000000,21079,77.4985474331806
query_4711_v2,3,5,799546.0,5999.0,1000000,21939,76.62251494670696
query_12128_v0,3,1,233952.0,28228.0,1000000,40278,28354.750624059638
query_12128_v0,3,2,233434.0,28229.0,1000003,34207,28470.42351585459
query_12128_v0,3,3,234283.0,28227.0,1000000,34891,28345.27156473154
query_12128_v0,3,4,234023.0,28218.0,1000001,34508,28362.986415865107
query_12128_v0,3,5,234074.0,28228.0,1000002,37256,28375.171757649292
query_10810_v0,3,1,233952.0,28228.0,1000000,40728,28354.750624059638
query_10810_v0,3,2,233434.0,28229.0,1000003,39100,28470.42351585459
query_10810_v0,3,3,234283.0,28227.0,1000000,36117,28345.27156473154
query_10810_v0,3,4,234023.0,28218.0,1000001,36551,28362.986415865107
query_10810_v0,3,5,234074.0,28228.0,1000002,35636,28375.171757649292
c6_role0_o,3,1,356018.0,132395.0,1000001,60084,109472.31268980169
c6_role0_o,3,2,356341.0,131941.0,1000000,59184,109734.18158876209
c6_role0_o,3,3,356247.0,132092.0,1000001,62265,109434.51039777577
c6_role0_o,3,4,356270.0,132040.0,1000000,64987,109711.71464509144
c6_role0_o,3,5,356244.0,132043.0,1000001,61831,110152.2792702511
query_6926_v2,3,1,243140.0,6860.0,1000000,17149,2570.6497692076587
query_6926_v2,3,2,243140.0,6860.0,1000000,14717,2570.6497692076587
query_6926_v2,3,3,243140.0,6860.0,1000000,14718,2570.6497692076587
query_6926_v2,3,4,243140.0,6860.0,1000000,14772,2570.6497692076587
query_6926_v2,3,5,243140.0,6860.0,1000000,15144,2570.6497692076587
query_2740_v2,3,1,243140.0,6860.0,1000000,17480,2570.6497692076587
query_2740_v2,3,2,243140.0,6860.0,1000000,15246,2570.6497692076587
query_2740_v2,3,3,243140.0,6860.0,1000000,15037,2570.6497692076587
query_2740_v2,3,4,243140.0,6860.0,1000000,15777,2570.6497692076587
query_2740_v2,3,5,243140.0,6860.0,1000000,14992,2570.6497692076587
query_6731_v6,3,1,347072.0,3280.0,1000001,19187,1687.4840465351926
query_6731_v6,3,2,347620.0,3278.0,1000000,17462,1682.4435726774655
query_6731_v6,3,3,348261.0,3280.0,1000000,16961,1678.8404791110343
query_6731_v6,3,4,347835.0,3280.0,1000001,17344,1683.8993011005643
